date,Thu,Jun,11,11:40:25,am,2015,,,,,,,,,,,,,,,2
47.902951,1,402,Rx,d,8,5C,96,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8492
48.102945,1,402,Rx,d,8,4D,96,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8477
48.302938,1,402,Rx,d,8,50,96,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.848
48.502933,1,402,Rx,d,8,56,96,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.8486
48.702927,1,402,Rx,d,8,49,96,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8473
48.902926,1,402,Rx,d,8,3D,96,0,0,2,0,1,0,Length,=,238000,BitCount,=,123,,3.8461
49.102921,1,402,Rx,d,8,4E,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8478
49.302914,1,402,Rx,d,8,39,96,1,0,0,0,1,0,Length,=,238000,BitCount,=,123,,3.8457
49.502902,1,402,Rx,d,8,53,96,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.8483
49.702904,1,402,Rx,d,8,39,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8457
49.9029,1,402,Rx,d,8,3F,96,0,0,1,0,0,0,Length,=,240000,BitCount,=,124,,3.8463
50.102891,1,402,Rx,d,8,3A,96,0,0,1,0,1,0,Length,=,236000,BitCount,=,122,,3.8458
50.302888,1,402,Rx,d,8,3B,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8459
50.502881,1,402,Rx,d,8,30,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8448
50.702874,1,402,Rx,d,8,3D,96,1,0,2,0,0,0,Length,=,236000,BitCount,=,122,,3.8461
50.902874,1,402,Rx,d,8,3B,96,1,0,0,0,0,0,Length,=,240000,BitCount,=,124,,3.8459
51.102865,1,402,Rx,d,8,2D,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8445
51.302861,1,402,Rx,d,8,3A,96,0,0,0,0,1,0,Length,=,238000,BitCount,=,123,,3.8458
51.502852,1,402,Rx,d,8,32,96,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.845
51.702849,1,402,Rx,d,8,25,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8437
51.902846,1,402,Rx,d,8,30,96,1,0,0,0,0,0,Length,=,240000,BitCount,=,124,,3.8448
52.102841,1,402,Rx,d,8,20,96,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,3.8432
52.302831,1,402,Rx,d,8,2C,96,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8444
52.502826,1,402,Rx,d,8,2B,96,0,0,1,0,1,0,Length,=,236000,BitCount,=,122,,3.8443
52.702822,1,402,Rx,d,8,2F,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8447
52.902817,1,402,Rx,d,8,2D,96,1,0,0,0,1,0,Length,=,238000,BitCount,=,123,,3.8445
53.102811,1,402,Rx,d,8,1F,96,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.8431
53.302805,1,402,Rx,d,8,1E,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.843
53.5028,1,402,Rx,d,8,58,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8488
53.702793,1,402,Rx,d,8,12,96,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8418
53.902786,1,402,Rx,d,8,46,96,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.847
54.10278,1,402,Rx,d,8,31,96,2,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8449
54.302777,1,402,Rx,d,8,28,96,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.844
54.502771,1,402,Rx,d,8,24,96,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8436
54.702766,1,402,Rx,d,8,21,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8433
54.902762,1,402,Rx,d,8,19,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8425
55.102754,1,402,Rx,d,8,1C,96,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8428
55.302756,1,402,Rx,d,8,0F,96,0,0,0,0,1,0,Length,=,242000,BitCount,=,125,,3.8415
55.502743,1,402,Rx,d,8,1C,96,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,3.8428
55.702736,1,402,Rx,d,8,14,96,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.842
55.902734,1,402,Rx,d,8,19,96,1,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.8425
56.102728,1,402,Rx,d,8,12,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8418
56.302722,1,402,Rx,d,8,11,96,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8417
56.502717,1,402,Rx,d,8,9,96,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,0.2409
56.702713,1,402,Rx,d,8,0E,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8414
56.902706,1,402,Rx,d,8,7,96,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,0.2407
57.102699,1,402,Rx,d,8,9,96,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,0.2409
57.302694,1,402,Rx,d,8,0A,96,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.841
57.50269,1,402,Rx,d,8,5,96,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,0.2405
57.702685,1,402,Rx,d,8,5,96,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,0.2405
57.902678,1,402,Rx,d,8,2,96,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,0.2402
58.102674,1,402,Rx,d,8,FC,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8396
58.302668,1,402,Rx,d,8,2,96,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,0.2402
58.502664,1,402,Rx,d,8,FC,95,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8396
58.702657,1,402,Rx,d,8,FA,95,1,0,2,0,0,0,Length,=,238000,BitCount,=,123,,3.8394
58.902652,1,402,Rx,d,8,FC,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8396
59.102647,1,402,Rx,d,8,1,96,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,0.2401
59.30264,1,402,Rx,d,8,FE,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8398
59.502632,1,402,Rx,d,8,F6,95,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.839
59.702628,1,402,Rx,d,8,F4,95,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8388
59.902621,1,402,Rx,d,8,F1,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8385
60.102615,1,402,Rx,d,8,F0,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8384
60.30261,1,402,Rx,d,8,F2,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8386
60.502607,1,402,Rx,d,8,F4,95,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8388
60.702598,1,402,Rx,d,8,F1,95,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.8385
60.902594,1,402,Rx,d,8,EC,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.838
61.102588,1,402,Rx,d,8,EC,95,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.838
61.302588,1,402,Rx,d,8,E5,95,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.8373
61.502581,1,402,Rx,d,8,E8,95,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.8376
61.702575,1,402,Rx,d,8,E3,95,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8371
61.902567,1,402,Rx,d,8,EF,95,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8383
62.102562,1,402,Rx,d,8,E4,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8372
62.302557,1,402,Rx,d,8,E6,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8374
62.502552,1,402,Rx,d,8,E0,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8368
62.702548,1,402,Rx,d,8,DF,95,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8367
62.902541,1,402,Rx,d,8,DE,95,1,0,0,0,1,0,Length,=,236000,BitCount,=,122,,3.8366
63.102533,1,402,Rx,d,8,DD,95,2,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8365
63.302531,1,402,Rx,d,8,E0,95,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,3.8368
63.502523,1,402,Rx,d,8,E2,95,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.837
63.702518,1,402,Rx,d,8,E2,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.837
63.902511,1,402,Rx,d,8,D7,95,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.8359
64.102506,1,402,Rx,d,8,D7,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8359
64.302503,1,402,Rx,d,8,D5,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8357
64.502499,1,402,Rx,d,8,CF,95,1,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.8351
64.70249,1,402,Rx,d,8,D3,95,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.8355
64.902485,1,402,Rx,d,8,DA,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8362
65.102481,1,402,Rx,d,8,D6,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8358
65.302475,1,402,Rx,d,8,D2,95,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8354
65.502468,1,402,Rx,d,8,D3,95,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8355
65.702463,1,402,Rx,d,8,D2,95,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.8354
65.90246,1,402,Rx,d,8,CA,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8346
66.102451,1,402,Rx,d,8,CE,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.835
66.302448,1,402,Rx,d,8,CA,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8346
66.502439,1,402,Rx,d,8,D0,95,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.8352
66.702437,1,402,Rx,d,8,CD,95,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8349
66.902432,1,402,Rx,d,8,C9,95,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,3.8345
67.102426,1,402,Rx,d,8,C1,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8337
67.302421,1,402,Rx,d,8,C8,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8344
67.502414,1,402,Rx,d,8,C2,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8338
67.702413,1,402,Rx,d,8,C1,95,0,0,1,0,1,0,Length,=,238000,BitCount,=,123,,3.8337
67.902408,1,402,Rx,d,8,C0,95,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,3.8336
68.1024,1,402,Rx,d,8,C2,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8338
68.302393,1,402,Rx,d,8,C2,95,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,3.8338
68.502393,1,402,Rx,d,8,C1,95,1,0,0,0,0,0,Length,=,240000,BitCount,=,124,,3.8337
68.702383,1,402,Rx,d,8,C3,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8339
68.902376,1,402,Rx,d,8,BB,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8331
69.102374,1,402,Rx,d,8,B8,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8328
69.302363,1,402,Rx,d,8,BC,95,1,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.8332
69.502359,1,402,Rx,d,8,BB,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8331
69.702354,1,402,Rx,d,8,B9,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8329
69.902346,1,402,Rx,d,8,BC,95,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.8332
70.102344,1,402,Rx,d,8,BC,95,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8332
70.30234,1,402,Rx,d,8,B6,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8326
70.502334,1,402,Rx,d,8,B6,95,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8326
70.702329,1,402,Rx,d,8,AF,95,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8319
70.902322,1,402,Rx,d,8,BC,95,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.8332
71.102314,1,402,Rx,d,8,B2,95,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.8322
71.30231,1,402,Rx,d,8,AD,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8317
71.502305,1,402,Rx,d,8,AE,95,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.8318
71.702299,1,402,Rx,d,8,AA,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8314
71.902294,1,402,Rx,d,8,B1,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8321
72.102289,1,402,Rx,d,8,AC,95,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.8316
72.302285,1,402,Rx,d,8,AB,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8315
72.50228,1,402,Rx,d,8,A7,95,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.8311
72.702271,1,402,Rx,d,8,AA,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8314
72.902267,1,402,Rx,d,8,A3,95,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8307
73.102262,1,402,Rx,d,8,AC,95,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8316
73.302254,1,402,Rx,d,8,A1,95,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.8305
73.502251,1,402,Rx,d,8,AA,95,2,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8314
73.702242,1,402,Rx,d,8,AD,95,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.8317
73.902243,1,402,Rx,d,8,A4,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8308
74.102238,1,402,Rx,d,8,A0,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8304
74.302228,1,402,Rx,d,8,9C,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.83
74.502225,1,402,Rx,d,8,A1,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8305
74.702217,1,402,Rx,d,8,9C,95,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.83
74.902211,1,402,Rx,d,8,A0,95,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.8304
75.102204,1,402,Rx,d,8,9B,95,1,0,2,0,0,0,Length,=,232000,BitCount,=,120,,3.8299
75.302203,1,402,Rx,d,8,A4,95,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8308
75.502197,1,402,Rx,d,8,9F,95,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8303
75.702192,1,402,Rx,d,8,A2,95,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8306
75.902187,1,402,Rx,d,8,9B,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8299
76.102181,1,402,Rx,d,8,98,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8296
76.302171,1,402,Rx,d,8,9D,95,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.8301
76.502168,1,402,Rx,d,8,9A,95,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.8298
76.702162,1,402,Rx,d,8,87,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8279
76.902157,1,402,Rx,d,8,91,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8289
77.102153,1,402,Rx,d,8,91,95,1,0,0,0,1,0,Length,=,236000,BitCount,=,122,,3.8289
77.302148,1,402,Rx,d,8,8A,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8282
77.50214,1,402,Rx,d,8,95,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8293
77.702136,1,402,Rx,d,8,8B,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8283
77.902129,1,402,Rx,d,8,95,95,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8293
78.102127,1,402,Rx,d,8,90,95,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8288
78.302118,1,402,Rx,d,8,91,95,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8289
78.502117,1,402,Rx,d,8,8E,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8286
78.702109,1,402,Rx,d,8,86,95,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8278
78.902103,1,402,Rx,d,8,8C,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8284
79.102097,1,402,Rx,d,8,91,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8289
79.302092,1,402,Rx,d,8,90,95,2,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8288
79.502083,1,402,Rx,d,8,89,95,1,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.8281
79.70208,1,402,Rx,d,8,86,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8278
79.902075,1,402,Rx,d,8,87,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8279
80.102069,1,402,Rx,d,8,85,95,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8277
80.302066,1,402,Rx,d,8,83,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8275
80.502063,1,402,Rx,d,8,83,95,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8275
80.702054,1,402,Rx,d,8,86,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8278
80.902047,1,402,Rx,d,8,89,95,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8281
81.102043,1,402,Rx,d,8,86,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8278
81.302036,1,402,Rx,d,8,7C,95,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.8268
81.502034,1,402,Rx,d,8,83,95,1,0,1,0,1,0,Length,=,236000,BitCount,=,122,,3.8275
81.702027,1,402,Rx,d,8,7F,95,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8271
81.902023,1,402,Rx,d,8,7F,95,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8271
82.102017,1,402,Rx,d,8,7A,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8266
82.30201,1,402,Rx,d,8,79,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8265
82.502005,1,402,Rx,d,8,7D,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8269
82.702002,1,402,Rx,d,8,6D,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8253
82.901997,1,402,Rx,d,8,78,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8264
83.101988,1,402,Rx,d,8,6C,95,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.8252
83.301982,1,402,Rx,d,8,78,95,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8264
83.501976,1,402,Rx,d,8,73,95,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.8259
83.701975,1,402,Rx,d,8,77,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8263
83.901969,1,402,Rx,d,8,71,95,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8257
84.10196,1,402,Rx,d,8,7A,95,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.8266
84.30196,1,402,Rx,d,8,6D,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8253
84.501952,1,402,Rx,d,8,73,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8259
84.701945,1,402,Rx,d,8,68,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8248
84.901936,1,402,Rx,d,8,6D,95,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.8253
85.101934,1,402,Rx,d,8,6C,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8252
85.301927,1,402,Rx,d,8,70,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8256
85.501922,1,402,Rx,d,8,68,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8248
85.701917,1,402,Rx,d,8,68,95,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8248
85.901909,1,402,Rx,d,8,6E,95,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.8254
86.101906,1,402,Rx,d,8,6D,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8253
86.3019,1,402,Rx,d,8,63,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8243
86.501896,1,402,Rx,d,8,5F,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8239
86.701888,1,402,Rx,d,8,60,95,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.824
86.901885,1,402,Rx,d,8,67,95,0,0,0,0,2,0,Length,=,236000,BitCount,=,122,,3.8247
87.101878,1,402,Rx,d,8,62,95,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.8242
87.301874,1,402,Rx,d,8,5E,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8238
87.501865,1,402,Rx,d,8,64,95,0,0,1,0,2,0,Length,=,232000,BitCount,=,120,,3.8244
87.701863,1,402,Rx,d,8,5C,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8236
87.901856,1,402,Rx,d,8,63,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8243
88.10185,1,402,Rx,d,8,5B,95,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.8235
88.301845,1,402,Rx,d,8,63,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8243
88.501841,1,402,Rx,d,8,5B,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8235
88.701834,1,402,Rx,d,8,5E,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8238
88.901827,1,402,Rx,d,8,56,95,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.823
89.101821,1,402,Rx,d,8,56,95,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.823
89.301816,1,402,Rx,d,8,5A,95,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.8234
89.501817,1,402,Rx,d,8,59,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8233
89.70181,1,402,Rx,d,8,5D,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8237
89.901804,1,402,Rx,d,8,53,95,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8227
90.101798,1,402,Rx,d,8,57,95,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8231
90.301791,1,402,Rx,d,8,58,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8232
90.501789,1,402,Rx,d,8,57,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8231
90.701781,1,402,Rx,d,8,54,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8228
90.901774,1,402,Rx,d,8,4C,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.822
91.101771,1,402,Rx,d,8,53,95,1,0,1,0,1,0,Length,=,236000,BitCount,=,122,,3.8227
91.301766,1,402,Rx,d,8,53,95,1,0,0,0,1,0,Length,=,236000,BitCount,=,122,,3.8227
91.501759,1,402,Rx,d,8,51,95,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8225
91.701755,1,402,Rx,d,8,4C,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.822
91.90175,1,402,Rx,d,8,4E,95,1,0,1,0,1,0,Length,=,236000,BitCount,=,122,,3.8222
92.10174,1,402,Rx,d,8,4D,95,2,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.8221
92.301737,1,402,Rx,d,8,4A,95,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.8218
92.501732,1,402,Rx,d,8,4F,95,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.8223
92.701725,1,402,Rx,d,8,4D,95,2,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.8221
92.90172,1,402,Rx,d,8,4C,95,2,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.822
93.101717,1,402,Rx,d,8,4A,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8218
93.301709,1,402,Rx,d,8,4A,95,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8218
93.501702,1,402,Rx,d,8,49,95,0,0,2,0,0,0,Length,=,234000,BitCount,=,121,,3.8217
93.701699,1,402,Rx,d,8,49,95,1,0,0,0,1,0,Length,=,236000,BitCount,=,122,,3.8217
93.901692,1,402,Rx,d,8,49,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8217
94.101688,1,402,Rx,d,8,44,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8212
94.301681,1,402,Rx,d,8,42,95,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.821
94.501677,1,402,Rx,d,8,48,95,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8216
94.70167,1,402,Rx,d,8,45,95,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.8213
94.901668,1,402,Rx,d,8,45,95,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8213
95.101662,1,402,Rx,d,8,45,95,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8213
95.301655,1,402,Rx,d,8,45,95,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.8213
95.501652,1,402,Rx,d,8,41,95,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.8209
95.701648,1,402,Rx,d,8,41,95,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8209
95.901641,1,402,Rx,d,8,3A,95,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.8202
96.101633,1,402,Rx,d,8,43,95,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.8211
96.301629,1,402,Rx,d,8,41,95,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8209
96.501624,1,402,Rx,d,8,3B,95,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.8203
96.701624,1,402,Rx,d,8,3E,95,0,0,0,0,0,0,Length,=,242000,BitCount,=,125,,3.8206
96.901613,1,402,Rx,d,8,3B,95,1,0,1,0,1,0,Length,=,236000,BitCount,=,122,,3.8203
