time,ms,voltage,badData,segId, 
Wed Jun 25 08:34:14 EDT 2014,1403699673112.00,138.937,0,3, 
Wed Jun 25 08:34:15 EDT 2014,1403699674112.00,138.94,0,3, 
Wed Jun 25 08:34:16 EDT 2014,1403699675112.00,138.942,0,3, 
Wed Jun 25 08:34:17 EDT 2014,1403699676112.00,138.942,0,3, 
Wed Jun 25 08:34:18 EDT 2014,1403699677112.00,138.926,0,3, 
Wed Jun 25 08:34:19 EDT 2014,1403699678112.00,138.916,0,3, 
Wed Jun 25 08:34:20 EDT 2014,1403699679112.00,138.916,0,3, 
Wed Jun 25 08:34:21 EDT 2014,1403699680112.00,138.919,0,3, 
Wed Jun 25 08:34:22 EDT 2014,1403699681112.00,138.925,0,3, 
Wed Jun 25 08:34:23 EDT 2014,1403699682112.00,138.947,0,3, 
Wed Jun 25 08:34:24 EDT 2014,1403699683112.00,138.95,0,3, 
Wed Jun 25 08:34:25 EDT 2014,1403699684112.00,138.947,0,3, 
Wed Jun 25 08:34:26 EDT 2014,1403699685112.00,138.94,0,3, 
Wed Jun 25 08:34:27 EDT 2014,1403699686112.00,138.942,0,3, 
Wed Jun 25 08:34:28 EDT 2014,1403699687112.00,138.923,0,3, 
Wed Jun 25 08:34:29 EDT 2014,1403699688112.00,138.906,0,3, 
Wed Jun 25 08:34:30 EDT 2014,1403699689112.00,138.922,0,3, 
Wed Jun 25 08:34:31 EDT 2014,1403699690112.00,138.926,0,3, 
Wed Jun 25 08:34:32 EDT 2014,1403699691112.00,138.925,0,3, 
Wed Jun 25 08:34:33 EDT 2014,1403699692112.00,138.931,0,3, 
Wed Jun 25 08:34:34 EDT 2014,1403699693112.00,138.934,0,3, 
Wed Jun 25 08:34:35 EDT 2014,1403699694112.00,138.935,0,3, 
Wed Jun 25 08:34:36 EDT 2014,1403699695112.00,138.939,0,3, 
Wed Jun 25 08:34:37 EDT 2014,1403699696112.00,138.942,0,3, 
Wed Jun 25 08:34:38 EDT 2014,1403699697112.00,138.939,0,3, 
Wed Jun 25 08:34:39 EDT 2014,1403699698112.00,138.935,0,3, 
Wed Jun 25 08:34:40 EDT 2014,1403699699112.00,138.926,0,3, 
Wed Jun 25 08:34:41 EDT 2014,1403699700112.00,138.927,0,3, 
Wed Jun 25 08:34:42 EDT 2014,1403699701112.00,138.919,0,3, 
Wed Jun 25 08:34:43 EDT 2014,1403699702112.00,138.909,0,3, 
Wed Jun 25 08:34:44 EDT 2014,1403699703112.00,138.907,0,3, 
Wed Jun 25 08:34:45 EDT 2014,1403699704112.00,138.909,0,3, 
Wed Jun 25 08:34:46 EDT 2014,1403699705112.00,138.909,0,3, 
Wed Jun 25 08:34:47 EDT 2014,1403699706112.00,138.938,0,3, 
Wed Jun 25 08:34:48 EDT 2014,1403699707112.00,138.936,0,3, 
Wed Jun 25 08:34:49 EDT 2014,1403699708112.00,138.937,0,3, 
Wed Jun 25 08:34:50 EDT 2014,1403699709112.00,138.922,0,3, 
Wed Jun 25 08:34:51 EDT 2014,1403699710112.00,138.928,0,3, 
Wed Jun 25 08:34:52 EDT 2014,1403699711112.00,138.928,0,3, 
Wed Jun 25 08:34:53 EDT 2014,1403699712112.00,138.915,0,3, 
Wed Jun 25 08:34:54 EDT 2014,1403699713112.00,138.916,0,3, 
Wed Jun 25 08:34:55 EDT 2014,1403699714112.00,138.928,0,3, 
Wed Jun 25 08:34:56 EDT 2014,1403699715112.00,138.924,0,3, 
Wed Jun 25 08:34:57 EDT 2014,1403699716112.00,138.921,0,3, 
Wed Jun 25 08:34:58 EDT 2014,1403699717112.00,138.919,0,3, 
Wed Jun 25 08:34:59 EDT 2014,1403699718112.00,138.917,0,3, 
Wed Jun 25 08:35:00 EDT 2014,1403699719112.00,138.911,0,3, 
Wed Jun 25 08:35:01 EDT 2014,1403699720112.00,138.91,0,3, 
Wed Jun 25 08:35:02 EDT 2014,1403699721112.00,138.912,0,3, 
Wed Jun 25 08:35:03 EDT 2014,1403699722112.00,138.925,0,3, 
Wed Jun 25 08:35:04 EDT 2014,1403699723112.00,138.909,0,3, 
Wed Jun 25 08:35:05 EDT 2014,1403699724112.00,138.904,0,3, 
Wed Jun 25 08:35:06 EDT 2014,1403699725112.00,138.944,0,3, 
Wed Jun 25 08:35:07 EDT 2014,1403699726112.00,138.907,0,3, 
Wed Jun 25 08:35:08 EDT 2014,1403699727112.00,138.947,0,3, 
Wed Jun 25 08:35:09 EDT 2014,1403699728112.00,138.947,0,3, 
Wed Jun 25 08:35:10 EDT 2014,1403699729112.00,138.946,0,3, 
Wed Jun 25 08:35:11 EDT 2014,1403699730112.00,138.946,0,3, 
Wed Jun 25 08:35:12 EDT 2014,1403699731112.00,138.947,0,3, 
Wed Jun 25 08:35:13 EDT 2014,1403699732112.00,138.935,0,3, 
Wed Jun 25 08:35:14 EDT 2014,1403699733112.00,138.924,0,3, 
Wed Jun 25 08:35:15 EDT 2014,1403699734112.00,138.934,0,3, 
Wed Jun 25 08:35:16 EDT 2014,1403699735112.00,138.93,0,3, 
Wed Jun 25 08:35:17 EDT 2014,1403699736112.00,138.946,0,3, 
Wed Jun 25 08:35:18 EDT 2014,1403699737112.00,138.941,0,3, 
Wed Jun 25 08:35:19 EDT 2014,1403699738112.00,138.932,0,3, 
Wed Jun 25 08:35:20 EDT 2014,1403699739112.00,138.906,0,3, 
Wed Jun 25 08:35:21 EDT 2014,1403699740112.00,138.944,0,3, 
Wed Jun 25 08:35:22 EDT 2014,1403699741112.00,138.943,0,3, 
Wed Jun 25 08:35:23 EDT 2014,1403699742112.00,138.95,0,3, 
Wed Jun 25 08:35:24 EDT 2014,1403699743112.00,138.917,0,3, 
Wed Jun 25 08:35:25 EDT 2014,1403699744112.00,138.92,0,3, 
Wed Jun 25 08:35:26 EDT 2014,1403699745112.00,138.934,0,3, 
Wed Jun 25 08:35:27 EDT 2014,1403699770112.00,138.939,0,3, 
Wed Jun 25 08:35:28 EDT 2014,1403699771112.00,138.9,0,3, 
Wed Jun 25 08:35:29 EDT 2014,1403699787112.00,138.901,0,3, 
Wed Jun 25 08:35:30 EDT 2014,1403699801112.00,138.921,0,3, 
Wed Jun 25 08:35:31 EDT 2014,1403699802112.00,138.922,0,3, 
Wed Jun 25 08:35:32 EDT 2014,1403699803112.00,138.92,0,3, 
Wed Jun 25 08:35:33 EDT 2014,1403699804112.00,138.921,0,3, 
Wed Jun 25 08:35:34 EDT 2014,1403699805112.00,138.923,0,3, 
Wed Jun 25 08:35:35 EDT 2014,1403699806112.00,138.923,0,3, 
Wed Jun 25 08:35:36 EDT 2014,1403699807112.00,138.923,0,3, 
Wed Jun 25 08:35:37 EDT 2014,1403699817112.00,138.923,0,3, 
Wed Jun 25 08:35:38 EDT 2014,1403699818112.00,138.903,0,3, 
Wed Jun 25 08:35:39 EDT 2014,1403699819112.00,138.902,0,3, 
Wed Jun 25 08:35:40 EDT 2014,1403699824112.00,138.9,0,3, 
Wed Jun 25 08:35:41 EDT 2014,1403699825112.00,138.907,0,3, 
Wed Jun 25 08:35:42 EDT 2014,1403699826112.00,138.905,0,3, 
Wed Jun 25 08:35:43 EDT 2014,1403699827112.00,138.904,0,3, 
Wed Jun 25 08:35:44 EDT 2014,1403699828112.00,138.913,0,3, 
Wed Jun 25 08:35:45 EDT 2014,1403699829112.00,138.917,0,3, 
Wed Jun 25 08:35:46 EDT 2014,1403699830112.00,138.918,0,3, 
Wed Jun 25 08:35:47 EDT 2014,1403699831112.00,138.913,0,3, 
Wed Jun 25 08:35:48 EDT 2014,1403699832112.00,138.913,0,3, 
Wed Jun 25 08:35:49 EDT 2014,1403699833112.00,138.914,0,3, 
Wed Jun 25 08:35:50 EDT 2014,1403699834112.00,138.91,0,3, 
Wed Jun 25 08:35:51 EDT 2014,1403699835112.00,138.892,0,3, 
Wed Jun 25 08:35:52 EDT 2014,1403699836112.00,138.881,0,3, 
Wed Jun 25 08:35:53 EDT 2014,1403699837112.00,138.895,0,3, 
Wed Jun 25 08:35:54 EDT 2014,1403699838112.00,138.899,0,3, 
Wed Jun 25 08:35:55 EDT 2014,1403699842112.00,138.904,0,3, 
Wed Jun 25 08:35:56 EDT 2014,1403699844112.00,138.888,0,3, 
Wed Jun 25 08:35:57 EDT 2014,1403699845112.00,138.89,0,3, 
Wed Jun 25 08:35:58 EDT 2014,1403699846112.00,138.891,0,3, 
Wed Jun 25 08:35:59 EDT 2014,1403699847112.00,138.894,0,3, 
Wed Jun 25 08:36:00 EDT 2014,1403699848112.00,138.892,0,3, 
Wed Jun 25 08:36:01 EDT 2014,1403699849112.00,138.892,0,3, 
Wed Jun 25 08:36:02 EDT 2014,1403699851112.00,138.889,0,3, 
Wed Jun 25 08:36:03 EDT 2014,1403699852112.00,138.89,0,3, 
Wed Jun 25 08:36:04 EDT 2014,1403699853112.00,138.896,0,3, 
Wed Jun 25 08:36:05 EDT 2014,1403699854112.00,138.898,0,3, 
Wed Jun 25 08:36:06 EDT 2014,1403699855112.00,138.902,0,3, 
Wed Jun 25 08:36:07 EDT 2014,1403699856112.00,138.905,0,3, 
Wed Jun 25 08:36:08 EDT 2014,1403699857112.00,138.906,0,3, 
Wed Jun 25 08:36:09 EDT 2014,1403699858112.00,138.901,0,3, 
Wed Jun 25 08:36:10 EDT 2014,1403699859112.00,138.904,0,3, 
Wed Jun 25 08:36:11 EDT 2014,1403699860112.00,138.901,0,3, 
Wed Jun 25 08:36:12 EDT 2014,1403699861112.00,138.897,0,3, 
Wed Jun 25 08:36:13 EDT 2014,1403699862112.00,138.894,0,3, 
Wed Jun 25 08:36:14 EDT 2014,1403699863112.00,138.892,0,3, 
Wed Jun 25 08:36:15 EDT 2014,1403699864112.00,138.896,0,3, 
Wed Jun 25 08:36:16 EDT 2014,1403699865112.00,138.896,0,3, 
Wed Jun 25 08:36:17 EDT 2014,1403699866112.00,138.9,0,3, 
Wed Jun 25 08:36:18 EDT 2014,1403699867112.00,138.899,0,3, 
Wed Jun 25 08:36:19 EDT 2014,1403699868112.00,138.898,0,3, 
Wed Jun 25 08:36:20 EDT 2014,1403699869112.00,138.891,0,3, 
Wed Jun 25 08:36:21 EDT 2014,1403699870112.00,138.881,0,3, 
Wed Jun 25 08:36:22 EDT 2014,1403699871112.00,138.888,0,3, 
Wed Jun 25 08:36:23 EDT 2014,1403699872112.00,138.884,0,3, 
Wed Jun 25 08:36:24 EDT 2014,1403699873112.00,138.895,0,3, 
Wed Jun 25 08:36:25 EDT 2014,1403699874112.00,138.913,0,3, 
Wed Jun 25 08:36:26 EDT 2014,1403699875112.00,138.913,0,3, 
Wed Jun 25 08:36:27 EDT 2014,1403699877112.00,138.914,0,3, 
Wed Jun 25 08:36:28 EDT 2014,1403699879112.00,138.916,0,3, 
Wed Jun 25 08:36:29 EDT 2014,1403699880112.00,138.915,0,3, 
Wed Jun 25 08:36:30 EDT 2014,1403699881112.00,138.913,0,3, 
Wed Jun 25 08:36:31 EDT 2014,1403699882112.00,138.913,0,3, 
Wed Jun 25 08:36:32 EDT 2014,1403699883112.00,138.917,0,3, 
Wed Jun 25 08:36:33 EDT 2014,1403699884112.00,138.92,0,3, 
Wed Jun 25 08:36:34 EDT 2014,1403699885112.00,138.923,0,3, 
Wed Jun 25 08:36:35 EDT 2014,1403699886112.00,138.921,0,3, 
Wed Jun 25 08:36:36 EDT 2014,1403699887112.00,138.919,0,3, 
Wed Jun 25 08:36:37 EDT 2014,1403699888112.00,138.917,0,3, 
Wed Jun 25 08:36:38 EDT 2014,1403699889112.00,138.918,0,3, 
Wed Jun 25 08:36:39 EDT 2014,1403699890112.00,138.917,0,3, 
Wed Jun 25 08:36:40 EDT 2014,1403699891112.00,138.917,0,3, 
Wed Jun 25 08:36:41 EDT 2014,1403699892112.00,138.914,0,3, 
Wed Jun 25 08:36:42 EDT 2014,1403699893112.00,138.917,0,3, 
Wed Jun 25 08:36:43 EDT 2014,1403699894112.00,138.915,0,3, 
Wed Jun 25 08:36:44 EDT 2014,1403699895112.00,138.918,0,3, 
Wed Jun 25 08:36:45 EDT 2014,1403699896112.00,138.918,0,3, 
Wed Jun 25 08:36:46 EDT 2014,1403699897112.00,138.916,0,3, 
Wed Jun 25 08:36:47 EDT 2014,1403699898112.00,138.915,0,3, 
Wed Jun 25 08:36:48 EDT 2014,1403699899112.00,138.914,0,3, 
Wed Jun 25 08:36:49 EDT 2014,1403699900112.00,138.913,0,3, 
Wed Jun 25 08:36:50 EDT 2014,1403699901112.00,138.913,0,3, 
Wed Jun 25 08:36:51 EDT 2014,1403699902112.00,138.914,0,3, 
Wed Jun 25 08:36:52 EDT 2014,1403699903112.00,138.913,0,3, 
Wed Jun 25 08:36:53 EDT 2014,1403699904112.00,138.914,0,3, 
Wed Jun 25 08:36:54 EDT 2014,1403699905112.00,138.911,0,3, 
Wed Jun 25 08:36:55 EDT 2014,1403699906112.00,138.91,0,3, 
Wed Jun 25 08:36:56 EDT 2014,1403699907112.00,138.91,0,3, 
Wed Jun 25 08:36:57 EDT 2014,1403699908112.00,138.908,0,3, 
Wed Jun 25 08:36:58 EDT 2014,1403699909112.00,138.904,0,3, 
Wed Jun 25 08:36:59 EDT 2014,1403699910112.00,138.9,0,3, 
Wed Jun 25 08:37:00 EDT 2014,1403699911112.00,138.898,0,3, 
Wed Jun 25 08:37:01 EDT 2014,1403699912112.00,138.904,0,3, 
Wed Jun 25 08:37:02 EDT 2014,1403699913112.00,138.903,0,3, 
Wed Jun 25 08:37:03 EDT 2014,1403699914112.00,138.904,0,3, 
Wed Jun 25 08:37:04 EDT 2014,1403699915112.00,138.904,0,3, 
Wed Jun 25 08:37:05 EDT 2014,1403699917112.00,138.903,0,3, 
Wed Jun 25 08:37:06 EDT 2014,1403699918112.00,138.906,0,3, 
Wed Jun 25 08:37:07 EDT 2014,1403699919112.00,138.913,0,3, 
Wed Jun 25 08:37:08 EDT 2014,1403699920112.00,138.911,0,3, 
Wed Jun 25 08:37:09 EDT 2014,1403699921112.00,138.912,0,3, 
Wed Jun 25 08:37:10 EDT 2014,1403699922112.00,138.916,0,3, 
Wed Jun 25 08:37:11 EDT 2014,1403699923112.00,138.917,0,3, 
Wed Jun 25 08:37:12 EDT 2014,1403699924112.00,138.906,0,3, 
Wed Jun 25 08:37:13 EDT 2014,1403699925112.00,138.879,0,3, 
Wed Jun 25 08:37:14 EDT 2014,1403699926112.00,138.877,0,3, 
Wed Jun 25 08:37:15 EDT 2014,1403699927112.00,138.882,0,3, 
Wed Jun 25 08:37:16 EDT 2014,1403699928112.00,138.893,0,3, 
Wed Jun 25 08:37:17 EDT 2014,1403699929112.00,138.891,0,3, 
Wed Jun 25 08:37:18 EDT 2014,1403699930112.00,138.899,0,3, 
Wed Jun 25 08:37:19 EDT 2014,1403699932112.00,138.899,0,3, 
Wed Jun 25 08:37:20 EDT 2014,1403699933112.00,138.899,0,3, 
Wed Jun 25 08:37:21 EDT 2014,1403699934112.00,138.894,0,3, 
Wed Jun 25 08:37:22 EDT 2014,1403699935112.00,138.891,0,3, 
Wed Jun 25 08:37:23 EDT 2014,1403699936112.00,138.895,0,3, 
Wed Jun 25 08:37:24 EDT 2014,1403699937112.00,138.899,0,3, 
Wed Jun 25 08:37:25 EDT 2014,1403699938112.00,138.896,0,3, 
Wed Jun 25 08:37:26 EDT 2014,1403699940112.00,138.897,0,3, 
Wed Jun 25 08:37:27 EDT 2014,1403699941112.00,138.894,0,3, 
Wed Jun 25 08:37:28 EDT 2014,1403699942112.00,138.894,0,3, 
Wed Jun 25 08:37:29 EDT 2014,1403699943112.00,138.897,0,3, 
Wed Jun 25 08:37:30 EDT 2014,1403699944112.00,138.9,0,3, 
Wed Jun 25 08:37:31 EDT 2014,1403699945112.00,138.893,0,3, 
Wed Jun 25 08:37:32 EDT 2014,1403699946112.00,138.891,0,3, 
Wed Jun 25 08:37:33 EDT 2014,1403699947112.00,138.885,0,3, 
Wed Jun 25 08:37:34 EDT 2014,1403699948112.00,138.887,0,3, 
Wed Jun 25 08:37:35 EDT 2014,1403699949112.00,138.897,0,3, 
Wed Jun 25 08:37:36 EDT 2014,1403699950112.00,138.895,0,3, 
Wed Jun 25 08:37:37 EDT 2014,1403699951112.00,138.894,0,3, 
Wed Jun 25 08:37:38 EDT 2014,1403699952112.00,138.89,0,3, 
Wed Jun 25 08:37:39 EDT 2014,1403699953112.00,138.891,0,3, 
Wed Jun 25 08:37:40 EDT 2014,1403699954112.00,138.888,0,3, 
Wed Jun 25 08:37:41 EDT 2014,1403699955112.00,138.889,0,3, 
Wed Jun 25 08:37:42 EDT 2014,1403699956112.00,138.888,0,3, 
Wed Jun 25 08:37:43 EDT 2014,1403699957112.00,138.884,0,3, 
Wed Jun 25 08:37:44 EDT 2014,1403699958112.00,138.884,0,3, 
Wed Jun 25 08:37:45 EDT 2014,1403699959112.00,138.883,0,3, 
Wed Jun 25 08:37:46 EDT 2014,1403699960112.00,138.883,0,3, 
Wed Jun 25 08:37:47 EDT 2014,1403699961112.00,138.885,0,3, 
Wed Jun 25 08:37:48 EDT 2014,1403699962112.00,138.874,0,3, 
Wed Jun 25 08:37:49 EDT 2014,1403699963112.00,138.875,0,3, 
Wed Jun 25 08:37:50 EDT 2014,1403699964112.00,138.877,0,3, 
Wed Jun 25 08:37:51 EDT 2014,1403699965112.00,138.879,0,3, 
Wed Jun 25 08:37:52 EDT 2014,1403699966112.00,138.88,0,3, 
Wed Jun 25 08:37:53 EDT 2014,1403699967112.00,138.885,0,3, 
Wed Jun 25 08:37:54 EDT 2014,1403699968112.00,138.879,0,3, 
Wed Jun 25 08:37:55 EDT 2014,1403699969112.00,138.878,0,3, 
Wed Jun 25 08:37:56 EDT 2014,1403699970112.00,138.872,0,3, 
Wed Jun 25 08:37:57 EDT 2014,1403699971112.00,138.874,0,3, 
Wed Jun 25 08:37:58 EDT 2014,1403699972112.00,138.878,0,3, 
Wed Jun 25 08:37:59 EDT 2014,1403699973112.00,138.882,0,3, 
Wed Jun 25 08:38:00 EDT 2014,1403699974112.00,138.885,0,3, 
Wed Jun 25 08:38:01 EDT 2014,1403699975112.00,138.886,0,3, 
Wed Jun 25 08:38:02 EDT 2014,1403699976112.00,138.889,0,3, 
Wed Jun 25 08:38:03 EDT 2014,1403699977112.00,138.893,0,3, 
Wed Jun 25 08:38:04 EDT 2014,1403699978112.00,138.897,0,3, 
Wed Jun 25 08:38:05 EDT 2014,1403699979112.00,138.908,0,3, 
Wed Jun 25 08:38:06 EDT 2014,1403699980112.00,138.918,0,3, 
Wed Jun 25 08:38:07 EDT 2014,1403699981112.00,138.919,0,3, 
Wed Jun 25 08:38:08 EDT 2014,1403699982112.00,138.922,0,3, 
Wed Jun 25 08:38:09 EDT 2014,1403699983112.00,138.918,0,3, 
Wed Jun 25 08:38:10 EDT 2014,1403699984112.00,138.918,0,3, 
Wed Jun 25 08:38:11 EDT 2014,1403699985112.00,138.904,0,3, 
Wed Jun 25 08:38:12 EDT 2014,1403699986112.00,138.904,0,3, 
Wed Jun 25 08:38:13 EDT 2014,1403699987112.00,138.902,0,3, 
Wed Jun 25 08:38:14 EDT 2014,1403699988112.00,138.9,0,3, 
Wed Jun 25 08:38:15 EDT 2014,1403699989112.00,138.9,0,3, 
Wed Jun 25 08:38:16 EDT 2014,1403699990112.00,138.901,0,3, 
Wed Jun 25 08:38:17 EDT 2014,1403699991112.00,138.902,0,3, 
Wed Jun 25 08:38:18 EDT 2014,1403700009112.00,138.905,0,3, 
Wed Jun 25 08:38:19 EDT 2014,1403700010112.00,138.893,0,3, 
Wed Jun 25 08:38:20 EDT 2014,1403700011112.00,138.896,0,3, 
Wed Jun 25 08:38:21 EDT 2014,1403700012112.00,138.899,0,3, 
Wed Jun 25 08:38:22 EDT 2014,1403700013112.00,138.887,0,3, 
Wed Jun 25 08:38:23 EDT 2014,1403700014112.00,138.872,0,3, 
Wed Jun 25 08:38:24 EDT 2014,1403700015112.00,138.872,0,3, 
Wed Jun 25 08:38:25 EDT 2014,1403700016112.00,138.882,0,3, 
Wed Jun 25 08:38:26 EDT 2014,1403700017112.00,138.884,0,3, 
Wed Jun 25 08:38:27 EDT 2014,1403700018112.00,138.884,0,3, 
Wed Jun 25 08:38:28 EDT 2014,1403700019112.00,138.878,0,3, 
Wed Jun 25 08:38:29 EDT 2014,1403700020112.00,138.874,0,3, 
Wed Jun 25 08:38:30 EDT 2014,1403700021112.00,138.875,0,3, 
Wed Jun 25 08:38:31 EDT 2014,1403700022112.00,138.884,0,3, 
Wed Jun 25 08:38:32 EDT 2014,1403700023112.00,138.877,0,3, 
Wed Jun 25 08:38:33 EDT 2014,1403700024112.00,138.873,0,3, 
Wed Jun 25 08:38:34 EDT 2014,1403700025112.00,138.872,0,3, 
Wed Jun 25 08:38:35 EDT 2014,1403700026112.00,138.876,0,3, 
Wed Jun 25 08:38:36 EDT 2014,1403700027112.00,138.88,0,3, 
Wed Jun 25 08:38:37 EDT 2014,1403700028112.00,138.884,0,3, 
Wed Jun 25 08:38:38 EDT 2014,1403700029112.00,138.889,0,3, 
Wed Jun 25 08:38:39 EDT 2014,1403700030112.00,138.896,0,3, 
Wed Jun 25 08:38:40 EDT 2014,1403700031112.00,138.902,0,3, 
Wed Jun 25 08:38:41 EDT 2014,1403700032112.00,138.908,0,3, 
Wed Jun 25 08:38:42 EDT 2014,1403700033112.00,138.902,0,3, 
Wed Jun 25 08:38:43 EDT 2014,1403700034112.00,138.896,0,3, 
Wed Jun 25 08:38:44 EDT 2014,1403700035112.00,138.894,0,3, 
Wed Jun 25 08:38:45 EDT 2014,1403700036112.00,138.894,0,3, 
Wed Jun 25 08:38:46 EDT 2014,1403700037112.00,138.896,0,3, 
Wed Jun 25 08:38:47 EDT 2014,1403700038112.00,138.898,0,3, 
Wed Jun 25 08:38:48 EDT 2014,1403700039112.00,138.879,0,3, 
Wed Jun 25 08:38:49 EDT 2014,1403700040112.00,138.88,0,3, 
Wed Jun 25 08:38:50 EDT 2014,1403700041112.00,138.898,0,3, 
Wed Jun 25 08:38:51 EDT 2014,1403700042112.00,138.894,0,3, 
Wed Jun 25 08:38:52 EDT 2014,1403700044112.00,138.891,0,3, 
Wed Jun 25 08:38:53 EDT 2014,1403700045112.00,138.909,0,3, 
Wed Jun 25 08:38:54 EDT 2014,1403700046112.00,138.913,0,3, 
Wed Jun 25 08:38:55 EDT 2014,1403700047112.00,138.904,0,3, 
Wed Jun 25 08:38:56 EDT 2014,1403700048112.00,138.896,0,3, 
Wed Jun 25 08:38:57 EDT 2014,1403700049112.00,138.895,0,3, 
Wed Jun 25 08:38:58 EDT 2014,1403700050112.00,138.9,0,3, 
Wed Jun 25 08:38:59 EDT 2014,1403700062112.00,138.905,0,3, 
Wed Jun 25 08:39:00 EDT 2014,1403700063112.00,138.863,0,3, 
Wed Jun 25 08:39:01 EDT 2014,1403700064112.00,138.858,0,3, 
Wed Jun 25 08:39:02 EDT 2014,1403700065112.00,138.862,0,3, 
Wed Jun 25 08:39:03 EDT 2014,1403700066112.00,138.865,0,3, 
Wed Jun 25 08:39:04 EDT 2014,1403700067112.00,138.865,0,3, 
Wed Jun 25 08:39:05 EDT 2014,1403700068112.00,138.866,0,3, 
Wed Jun 25 08:39:06 EDT 2014,1403700074112.00,138.866,0,3, 
Wed Jun 25 08:39:07 EDT 2014,1403700075112.00,138.894,0,3, 
Wed Jun 25 08:39:08 EDT 2014,1403700078112.00,138.893,0,3, 
Wed Jun 25 08:39:09 EDT 2014,1403700090112.00,138.885,0,3, 
Wed Jun 25 08:39:10 EDT 2014,1403700091112.00,138.884,0,3, 
Wed Jun 25 08:39:11 EDT 2014,1403700092112.00,138.884,0,3, 
Wed Jun 25 08:39:12 EDT 2014,1403700093112.00,138.887,0,3, 
Wed Jun 25 08:39:13 EDT 2014,1403700094112.00,138.887,0,3, 
Wed Jun 25 08:39:14 EDT 2014,1403700104112.00,138.885,0,3, 
Wed Jun 25 08:39:15 EDT 2014,1403700105112.00,138.952,0,3, 
Wed Jun 25 08:39:16 EDT 2014,1403700106112.00,138.945,0,3, 
Wed Jun 25 08:39:17 EDT 2014,1403700107112.00,138.938,0,3, 
Wed Jun 25 08:39:18 EDT 2014,1403700108112.00,138.937,0,3, 
Wed Jun 25 08:39:19 EDT 2014,1403700109112.00,138.941,0,3, 
Wed Jun 25 08:39:20 EDT 2014,1403700110112.00,138.939,0,3, 
Wed Jun 25 08:39:21 EDT 2014,1403700111112.00,138.925,0,3, 
Wed Jun 25 08:39:22 EDT 2014,1403700112112.00,138.898,0,3, 
Wed Jun 25 08:39:23 EDT 2014,1403700113112.00,138.931,0,3, 
Wed Jun 25 08:39:24 EDT 2014,1403700114112.00,138.943,0,3, 
Wed Jun 25 08:39:25 EDT 2014,1403700115112.00,138.94,0,3, 
Wed Jun 25 08:39:26 EDT 2014,1403700116112.00,138.907,0,3, 
Wed Jun 25 08:39:27 EDT 2014,1403700117112.00,138.909,0,3, 
Wed Jun 25 08:39:28 EDT 2014,1403700118112.00,138.909,0,3, 
Wed Jun 25 08:39:29 EDT 2014,1403700119112.00,138.888,0,3, 
Wed Jun 25 08:39:30 EDT 2014,1403700120112.00,138.887,0,3, 
Wed Jun 25 08:39:31 EDT 2014,1403700121112.00,138.889,0,3, 
Wed Jun 25 08:39:32 EDT 2014,1403700122112.00,138.892,0,3, 
Wed Jun 25 08:39:33 EDT 2014,1403700123112.00,138.892,0,3, 
Wed Jun 25 08:39:34 EDT 2014,1403700124112.00,138.887,0,3, 
Wed Jun 25 08:39:35 EDT 2014,1403700125112.00,138.888,0,3, 
Wed Jun 25 08:39:36 EDT 2014,1403700126112.00,138.885,0,3, 
Wed Jun 25 08:39:37 EDT 2014,1403700127112.00,138.885,0,3, 
Wed Jun 25 08:39:38 EDT 2014,1403700128112.00,138.888,0,3, 
Wed Jun 25 08:39:39 EDT 2014,1403700129112.00,138.888,0,3, 
Wed Jun 25 08:39:40 EDT 2014,1403700130112.00,138.889,0,3, 
Wed Jun 25 08:39:41 EDT 2014,1403700131112.00,138.891,0,3, 
Wed Jun 25 08:39:42 EDT 2014,1403700132112.00,138.891,0,3, 
Wed Jun 25 08:39:43 EDT 2014,1403700133112.00,138.89,0,3, 
Wed Jun 25 08:39:44 EDT 2014,1403700134112.00,138.886,0,3, 
Wed Jun 25 08:39:45 EDT 2014,1403700135112.00,138.884,0,3, 
Wed Jun 25 08:39:46 EDT 2014,1403700136112.00,138.883,0,3, 
Wed Jun 25 08:39:47 EDT 2014,1403700137112.00,138.888,0,3, 
Wed Jun 25 08:39:48 EDT 2014,1403700138112.00,138.884,0,3, 
Wed Jun 25 08:39:49 EDT 2014,1403700139112.00,138.877,0,3, 
Wed Jun 25 08:39:50 EDT 2014,1403700140112.00,138.865,0,3, 
Wed Jun 25 08:39:51 EDT 2014,1403700141112.00,138.873,0,3, 
Wed Jun 25 08:39:52 EDT 2014,1403700142112.00,138.875,0,3, 
Wed Jun 25 08:39:53 EDT 2014,1403700143112.00,138.863,0,3, 
Wed Jun 25 08:39:54 EDT 2014,1403700144112.00,138.879,0,3, 
Wed Jun 25 08:39:55 EDT 2014,1403700145112.00,138.879,0,3, 
Wed Jun 25 08:39:56 EDT 2014,1403700146112.00,138.874,0,3, 
Wed Jun 25 08:39:57 EDT 2014,1403700147112.00,138.885,0,3, 
Wed Jun 25 08:39:58 EDT 2014,1403700148112.00,138.899,0,3, 
Wed Jun 25 08:39:59 EDT 2014,1403700149112.00,138.904,0,3, 
Wed Jun 25 08:40:00 EDT 2014,1403700150112.00,138.881,0,3, 
Wed Jun 25 08:40:01 EDT 2014,1403700151112.00,138.884,0,3, 
Wed Jun 25 08:40:02 EDT 2014,1403700152112.00,138.886,0,3, 
